type,fund,fund_size,beneficial_units,total_beneficiaries
AC21,聯邦2024年到期新興市場債券基金-美元,"678,205,554","2,058,804.50",2
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,聯邦2024年到期新興市場債券基金-人民幣,"700,998,251","14,071,963.90",2
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,聯邦2022年到期新興亞洲債券基金-美金,"1,952,629,604","7,017,002.48",46
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,聯邦2022年到期新興亞洲債券基金-人民幣,"319,897,981","7,745,919.98",10
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,聯邦高息策略多重資產基金-A累積型(新臺幣),"254,261,493","27,973,936.50",35
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,聯邦高息策略多重資產基金-B配息型(新臺幣),"65,124,196","7,642,715.22",3
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ2,聯邦高息策略多重資產基金-ND配息型(新臺幣),"137,601,268","16,147,844.85",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ2,聯邦高息策略多重資產基金-A累積型(美元),"167,252,104","623,817.04",8
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,聯邦高息策略多重資產基金-B配息型(美元),"121,659,965","482,545.65",4
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ2,聯邦高息策略多重資產基金-ND配息型(美元),"209,073,925","829,202.32",2
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ2,聯邦高息策略多重資產基金-A累積型(南非幣),"17,056,460","1,047,418.15",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,聯邦高息策略多重資產基金-B配息型(南非幣),"35,607,561","2,340,786.19",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ2,聯邦高息策略多重資產基金-ND配息型(南非幣),"31,624,458","2,078,985.41",2
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC21,聯邦2023年到期全球ESG優質債券基金-A類型(新臺幣),"169,919,265","17,577,257.10",13
,(本基金有一定比重得投資於非投資等級之高風險債券),,,
AC21,聯邦2023年到期全球ESG優質債券基金-B類型(新臺幣),"181,344,364","18,894,902.82",3
,(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC21,聯邦2023年到期全球ESG優質債券基金-A類型(人民幣),"158,241,725","3,616,896.77",3
,(本基金有一定比重得投資於非投資等級之高風險債券),,,
AC21,聯邦2023年到期全球ESG優質債券基金-B類型(人民幣),"80,253,468","1,860,032.46",2
,(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC21,聯邦2023年到期全球ESG優質債券基金-A類型(美元),"983,088,596","3,523,084.19",7
,(本基金有一定比重得投資於非投資等級之高風險債券),,,
AC21,聯邦2023年到期全球ESG優質債券基金-B類型(美元),"495,678,069","1,792,486.67",3
,(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ2,聯邦低碳目標多重資產基金-A累積型(新臺幣),"920,688,481","91,493,124.90",21
AJ2,聯邦低碳目標多重資產基金-NA累積型(新臺幣),"66,317,844","6,590,321.36",2
AJ2,聯邦低碳目標多重資產基金-A累積型(美元),"1,212,783,326","4,332,135.01",4
AJ2,聯邦低碳目標多重資產基金-NA累積型(美元),"201,645,382","720,289.45",2
AB1,聯邦金鑽平衡基金,"185,581,884","4,133,667.44",300
聯邦投信,,"34,664,961,536","2,120,725,269.44","2,495"
AA1,鋒裕匯理阿波羅基金,"145,363,469","7,109,543.08","1,194"
AC23,鋒裕匯理全球高收益債券基金A2-新台幣,"105,577,212","11,365,561.38",14
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金N2-新台幣,"280,750,364","30,231,666.29",13
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金AD-台幣,"325,189,112","43,750,870.56",27
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金ND-台幣,"2,336,055,456","314,256,227.00",18
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金A2-美元,"97,434,692","331,904.32",14
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金N2-美元,"856,205,327","2,916,709.06",17
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金AD-美元,"430,671,568","1,818,018.82",24
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金ND-美元,"4,819,226,068","20,343,771.16",22
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金A2-人民幣,"35,794,783","750,048.51",12
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金N2-人民幣,"294,121,966","6,159,483.42",16
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金AD-人民幣,"164,690,609","4,486,877.20",24
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金ND-人民幣,"1,136,242,563","30,995,648.17",17
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金A2-澳幣,"14,148,916","69,140.70",11
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金N2-澳幣,"187,074,829","912,665.93",10
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金AD-澳幣,"63,016,174","384,364.85",14
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金ND-澳幣,"766,894,720","4,701,667.50",16
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金A2-南非幣,"9,044,644","448,287.35",13
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金N2-南非幣,"86,460,907","4,312,797.63",7
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理全球高收益債券基金AD-南非幣,"59,718,773","4,100,978.12",19
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理全球高收益債券基金ND-南非幣,"476,911,989","32,978,412.83",15
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-A2 累積型(新臺幣),"122,007,555","12,336,249.80",11
AJ2,鋒裕匯理實質收息多重資產基金-N2 累積型(新臺幣),"346,321,047","35,014,894.55",8
AJ2,鋒裕匯理實質收息多重資產基金-AD 月配型(新臺幣),"255,712,645","29,043,128.23",13
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-ND 月配型(新臺幣),"941,463,618","106,941,196.00",13
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-A2 累積型(南非幣),"9,042,816","383,217.92",4
AJ2,鋒裕匯理實質收息多重資產基金-N2 累積型(南非幣),"127,953,488","5,369,200.20",6
AJ2,鋒裕匯理實質收息多重資產基金-AD 月配型(南非幣),"79,267,765","3,944,677.17",8
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-ND 月配型(南非幣),"610,659,985","30,027,535.23",10
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-AD 月配型(人民幣),"105,710,127","2,515,580.38",13
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-A2 累積型(澳幣),"40,581,933","192,717.51",7
AJ2,鋒裕匯理實質收息多重資產基金-N2 累積型(澳幣),"132,685,636","628,014.30",6
AJ2,鋒裕匯理實質收息多重資產基金-AD 月配型(澳幣),"112,634,715","599,367.60",9
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-ND 月配型(澳幣),"557,282,904","2,975,595.05",13
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-A2 累積型(美元),"137,442,276","456,079.29",10
AJ2,鋒裕匯理實質收息多重資產基金-ND 月配型(人民幣),"770,146,259","18,377,032.15",17
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-N2 累積型(美元),"737,227,229","2,446,282.35",14
AJ2,鋒裕匯理實質收息多重資產基金-AD 月配型(美元),"462,370,588","1,721,214.55",15
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-ND 月配型(美元),"3,031,382,568","11,283,778.51",19
,(本基金之配息來源可能為本金),,,
AJ2,鋒裕匯理實質收息多重資產基金-A2 累積型(人民幣),"48,226,823","986,620.73",10
AJ2,鋒裕匯理實質收息多重資產基金-N2 累積型(人民幣),"252,500,085","5,168,718.31",10
AC23,鋒裕匯理新興市場高收益債券基金-A2 累積型(新臺幣),"45,395,203","5,008,721.63",7
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理新興市場高收益債券基金-N2 累積型(新臺幣),"207,968,622","22,961,645.14",6
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理新興市場高收益債券基金-AD 月配型(新臺幣),"56,077,360","7,224,928.61",15
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理新興市場高收益債券基金-ND 月配型(新臺幣),"425,606,069","54,817,667.81",11
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理新興市場高收益債券基金-A2 累積型(美元),"38,609,648","141,126.31",8
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理新興市場高收益債券基金-N2 累積型(美元),"212,399,359","776,298.76",9
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理新興市場高收益債券基金-AD 月配型(美元),"139,279,760","590,456.52",13
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理新興市場高收益債券基金-ND 月配型(美元),"1,043,019,097","4,422,067.72",12
,(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC23,鋒裕匯理新興市場高收益債券基金-A2 累積型(人民幣),"7,589,048","170,179.32",7
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,鋒裕匯理新興市場高收益債券基金-N2 累積型(人民幣),"65,028,858","1,462,465.78",9
,(本基金主要係投資於非投資等級之高風險債券),,,
